SGX,SGY,SGZ,vx,vy,vz
-78.125,-7.8125,156.25,-306.8114929199219,132.97543334960938,127.09431457519531
-70.3125,-7.8125,156.25,-253.68946838378906,89.76869201660156,79.00739288330078
-62.5,-7.8125,156.25,-253.68946838378906,89.76869201660156,79.00739288330078
-54.6875,-7.8125,156.25,-253.68946838378906,89.76869201660156,79.00739288330078
-46.875,-7.8125,156.25,-225.60888671875,65.28113555908203,51.65042495727539
-39.0625,-7.8125,156.25,-252.14881896972656,56.25394058227539,54.52824020385742
-31.25,-7.8125,156.25,-252.14881896972656,56.25394058227539,54.52824020385742
-78.125,0.0,156.25,-306.8114929199219,132.97543334960938,127.09431457519531
-70.3125,0.0,156.25,-253.68946838378906,89.76869201660156,79.00739288330078
-62.5,0.0,156.25,-253.68946838378906,89.76869201660156,79.00739288330078
-54.6875,0.0,156.25,-253.68946838378906,89.76869201660156,79.00739288330078
-46.875,-164.0625,164.0625,-318.55218505859375,-317.5657043457031,206.9446563720703
-39.0625,-164.0625,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-46.875,-156.25,164.0625,-318.55218505859375,-317.5657043457031,206.9446563720703
-39.0625,-156.25,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-31.25,-164.0625,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-31.25,-156.25,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-23.4375,-164.0625,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-23.4375,-156.25,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-7.8125,-164.0625,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
0.0,-164.0625,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
-7.8125,-156.25,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
0.0,-156.25,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
7.8125,-164.0625,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
7.8125,-156.25,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
15.625,-164.0625,164.0625,-111.21710968017578,-202.0054168701172,242.50184631347656
15.625,-156.25,164.0625,-111.21710968017578,-202.0054168701172,242.50184631347656
-46.875,-148.4375,164.0625,-318.55218505859375,-317.5657043457031,206.9446563720703
-39.0625,-148.4375,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-31.25,-148.4375,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-23.4375,-148.4375,164.0625,-308.1625061035156,-295.45159912109375,212.56704711914062
-7.8125,-148.4375,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
0.0,-148.4375,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
7.8125,-148.4375,164.0625,-160.29920959472656,-232.15536499023438,238.31581115722656
15.625,-148.4375,164.0625,-111.21710968017578,-202.0054168701172,242.50184631347656
23.4375,-156.25,164.0625,-99.99860382080078,-183.79734802246094,243.1291961669922
23.4375,-148.4375,164.0625,-99.99860382080078,-183.79734802246094,243.1291961669922
31.25,-156.25,164.0625,-99.99860382080078,-183.79734802246094,243.1291961669922
31.25,-148.4375,164.0625,-99.99860382080078,-183.79734802246094,243.1291961669922
-62.5,-148.4375,156.25,-288.26129150390625,-327.99365234375,217.98947143554688
-54.6875,-148.4375,156.25,-288.26129150390625,-327.99365234375,217.98947143554688
-62.5,-148.4375,164.0625,-288.26129150390625,-327.99365234375,217.98947143554688
-54.6875,-148.4375,164.0625,-288.26129150390625,-327.99365234375,217.98947143554688
-62.5,-140.625,164.0625,-286.1627197265625,-279.8879699707031,191.18174743652344
-15.625,-148.4375,156.25,-242.73524475097656,-265.6387634277344,226.89846801757812
-15.625,-148.4375,164.0625,-242.73524475097656,-265.6387634277344,226.89846801757812
7.8125,-140.625,164.0625,-131.3054962158203,-215.09469604492188,285.1064147949219
15.625,-140.625,164.0625,-88.69754028320312,-195.62579345703125,302.7614440917969
23.4375,-140.625,164.0625,-89.1537094116211,-181.4604034423828,308.8766174316406
31.25,-140.625,164.0625,-89.1537094116211,-181.4604034423828,308.8766174316406
39.0625,-148.4375,164.0625,-99.99860382080078,-183.79734802246094,243.1291961669922
39.0625,-140.625,164.0625,-89.1537094116211,-181.4604034423828,308.8766174316406
-78.125,-140.625,156.25,-273.44879150390625,-273.9659729003906,199.59681701660156
-70.3125,-140.625,156.25,-286.1627197265625,-279.8879699707031,191.18174743652344
-78.125,-132.8125,156.25,-283.22039794921875,-196.9940643310547,191.50784301757812
-78.125,-140.625,164.0625,-273.44879150390625,-273.9659729003906,199.59681701660156
-70.3125,-140.625,164.0625,-286.1627197265625,-279.8879699707031,191.18174743652344
-78.125,-132.8125,164.0625,-283.22039794921875,-196.9940643310547,191.50784301757812
23.4375,-132.8125,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
31.25,-132.8125,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
39.0625,-132.8125,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
46.875,-140.625,164.0625,-81.41436004638672,-173.45480346679688,304.04302978515625
46.875,-132.8125,164.0625,-72.26338195800781,-197.05393981933594,367.3815612792969
-85.9375,-132.8125,156.25,-303.0824279785156,-185.6513214111328,194.34130859375
-85.9375,-125.0,156.25,-303.0824279785156,-185.6513214111328,194.34130859375
-78.125,-125.0,156.25,-283.22039794921875,-196.9940643310547,191.50784301757812
-85.9375,-132.8125,164.0625,-303.0824279785156,-185.6513214111328,194.34130859375
-85.9375,-125.0,164.0625,-303.0824279785156,-185.6513214111328,194.34130859375
23.4375,-125.0,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
31.25,-125.0,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
39.0625,-125.0,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
46.875,-125.0,164.0625,-72.26338195800781,-197.05393981933594,367.3815612792969
-101.5625,-125.0,156.25,-303.0824279785156,-185.6513214111328,194.34130859375
-93.75,-125.0,156.25,-303.0824279785156,-185.6513214111328,194.34130859375
-101.5625,-117.1875,156.25,-303.0824279785156,-185.6513214111328,194.34130859375
-93.75,-117.1875,156.25,-303.0824279785156,-185.6513214111328,194.34130859375
-101.5625,-125.0,164.0625,-303.0824279785156,-185.6513214111328,194.34130859375
-93.75,-125.0,164.0625,-303.0824279785156,-185.6513214111328,194.34130859375
-101.5625,-117.1875,164.0625,-303.0824279785156,-185.6513214111328,194.34130859375
-85.9375,-117.1875,156.25,-303.0824279785156,-185.6513214111328,194.34130859375
23.4375,-117.1875,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
31.25,-117.1875,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
39.0625,-117.1875,164.0625,-82.40287780761719,-202.2837677001953,367.46759033203125
46.875,-117.1875,164.0625,-72.26338195800781,-197.05393981933594,367.3815612792969
-117.1875,-117.1875,156.25,-314.5393981933594,-126.01032257080078,219.90267944335938
-109.375,-117.1875,156.25,-321.67718505859375,-161.74588012695312,206.02154541015625
-117.1875,-109.375,156.25,-352.9515075683594,-73.23603820800781,218.40174865722656
-109.375,-109.375,156.25,-347.8963623046875,-101.71636199951172,205.48611450195312
-117.1875,-117.1875,164.0625,-314.5393981933594,-126.01032257080078,219.90267944335938
-109.375,-117.1875,164.0625,-321.67718505859375,-161.74588012695312,206.02154541015625
-117.1875,-109.375,164.0625,-352.9515075683594,-73.23603820800781,218.40174865722656
-101.5625,-109.375,156.25,-314.3647766113281,-114.41271209716797,202.57179260253906
-93.75,-109.375,156.25,-314.3647766113281,-114.41271209716797,202.57179260253906
23.4375,-109.375,164.0625,-96.56063079833984,-193.57781982421875,364.83795166015625
31.25,-109.375,164.0625,-96.56063079833984,-193.57781982421875,364.83795166015625
39.0625,-109.375,164.0625,-96.56063079833984,-193.57781982421875,364.83795166015625
46.875,-109.375,164.0625,-65.76473999023438,-207.90907287597656,376.85552978515625
-125.0,-109.375,156.25,-352.9515075683594,-73.23603820800781,218.40174865722656
-125.0,-101.5625,156.25,-380.73858642578125,-24.566993713378906,226.9239044189453
-117.1875,-101.5625,156.25,-380.73858642578125,-24.566993713378906,226.9239044189453
-125.0,-109.375,164.0625,-352.9515075683594,-73.23603820800781,218.40174865722656
-125.0,-101.5625,164.0625,-380.73858642578125,-24.566993713378906,226.9239044189453
-109.375,-101.5625,156.25,-361.836181640625,-37.61458206176758,216.538818359375
-101.5625,-101.5625,156.25,-309.4139099121094,-34.055702209472656,217.06719970703125
15.625,-101.5625,164.0625,-186.15853881835938,-50.000892639160156,249.1402587890625
23.4375,-101.5625,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
31.25,-101.5625,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
39.0625,-101.5625,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
46.875,-101.5625,164.0625,-75.29901123046875,-159.5335693359375,308.5941467285156
-132.8125,-101.5625,156.25,-380.73858642578125,-24.566993713378906,226.9239044189453
-132.8125,-93.75,156.25,-380.73858642578125,-24.566993713378906,226.9239044189453
-125.0,-93.75,156.25,-380.73858642578125,-24.566993713378906,226.9239044189453
-132.8125,-101.5625,164.0625,-380.73858642578125,-24.566993713378906,226.9239044189453
-132.8125,-93.75,164.0625,-380.73858642578125,-24.566993713378906,226.9239044189453
-117.1875,-93.75,156.25,-380.73858642578125,-24.566993713378906,226.9239044189453
15.625,-93.75,164.0625,-186.15853881835938,-50.000892639160156,249.1402587890625
23.4375,-93.75,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
31.25,-93.75,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
39.0625,-93.75,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
-140.625,-93.75,156.25,-359.4284362792969,-1.7419078350067139,237.60031127929688
-140.625,-85.9375,156.25,-359.4284362792969,-1.7419078350067139,237.60031127929688
-132.8125,-85.9375,156.25,-380.73858642578125,-24.566993713378906,226.9239044189453
-140.625,-93.75,164.0625,-359.4284362792969,-1.7419078350067139,237.60031127929688
-140.625,-85.9375,164.0625,-359.4284362792969,-1.7419078350067139,237.60031127929688
7.8125,-85.9375,164.0625,-225.2353057861328,31.2514705657959,213.33885192871094
15.625,-85.9375,164.0625,-186.15853881835938,-50.000892639160156,249.1402587890625
23.4375,-85.9375,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
31.25,-85.9375,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
39.0625,-85.9375,164.0625,-141.02944946289062,-121.94645690917969,285.4336242675781
-140.625,-78.125,164.0625,-374.3081359863281,32.95465087890625,257.2933654785156
0.0,-78.125,164.0625,-294.8205261230469,124.52318572998047,88.35883331298828
7.8125,-78.125,164.0625,-294.8205261230469,124.52318572998047,88.35883331298828
15.625,-78.125,164.0625,-268.6975402832031,53.09578323364258,127.33223724365234
23.4375,-78.125,164.0625,-201.621337890625,-16.867717742919922,168.76806640625
31.25,-78.125,164.0625,-201.621337890625,-16.867717742919922,168.76806640625
-148.4375,-78.125,164.0625,-330.4853210449219,39.44825744628906,252.4622039794922
-148.4375,-70.3125,164.0625,-332.7686767578125,60.68071746826172,276.12548828125
-140.625,-70.3125,164.0625,-373.0443115234375,63.28078842163086,284.9392395019531
-132.8125,-70.3125,164.0625,-380.9539794921875,72.3782958984375,268.35382080078125
0.0,-70.3125,164.0625,-341.21331787109375,124.64684295654297,-13.42204475402832
7.8125,-70.3125,164.0625,-341.21331787109375,124.64684295654297,-13.42204475402832
15.625,-70.3125,164.0625,-329.21466064453125,86.3564453125,31.985076904296875
23.4375,-70.3125,164.0625,-250.64910888671875,46.178016662597656,77.17035675048828
-148.4375,-62.5,164.0625,-332.7686767578125,60.68071746826172,276.12548828125
-140.625,-62.5,164.0625,-373.0443115234375,63.28078842163086,284.9392395019531
-132.8125,-62.5,164.0625,-380.9539794921875,72.3782958984375,268.35382080078125
0.0,-62.5,164.0625,-341.21331787109375,124.64684295654297,-13.42204475402832
7.8125,-62.5,164.0625,-341.21331787109375,124.64684295654297,-13.42204475402832
15.625,-62.5,164.0625,-329.21466064453125,86.3564453125,31.985076904296875
-148.4375,-54.6875,164.0625,-332.7686767578125,60.68071746826172,276.12548828125
-140.625,-54.6875,164.0625,-373.0443115234375,63.28078842163086,284.9392395019531
-132.8125,-54.6875,164.0625,-380.9539794921875,72.3782958984375,268.35382080078125
-125.0,-54.6875,164.0625,-380.9539794921875,72.3782958984375,268.35382080078125
-7.8125,-54.6875,164.0625,-341.21331787109375,124.64684295654297,-13.42204475402832
0.0,-54.6875,164.0625,-341.21331787109375,124.64684295654297,-13.42204475402832
7.8125,-54.6875,164.0625,-341.21331787109375,124.64684295654297,-13.42204475402832
15.625,-54.6875,164.0625,-329.21466064453125,86.3564453125,31.985076904296875
-148.4375,-46.875,164.0625,-333.8858947753906,84.43408966064453,285.5693359375
-140.625,-46.875,164.0625,-369.8106689453125,81.00001525878906,302.61767578125
-132.8125,-46.875,164.0625,-369.3521728515625,83.90926361083984,286.9065856933594
-125.0,-46.875,164.0625,-369.3521728515625,83.90926361083984,286.9065856933594
-15.625,-46.875,164.0625,-301.56866455078125,52.882877349853516,-86.28575897216797
-7.8125,-46.875,164.0625,-359.5610046386719,46.228580474853516,-53.36219787597656
0.0,-46.875,164.0625,-359.5610046386719,46.228580474853516,-53.36219787597656
7.8125,-46.875,164.0625,-359.5610046386719,46.228580474853516,-53.36219787597656
-140.625,-39.0625,164.0625,-376.5953369140625,107.23004150390625,290.8303527832031
-132.8125,-39.0625,164.0625,-370.47467041015625,97.27366638183594,283.9718322753906
-125.0,-39.0625,164.0625,-370.47467041015625,97.27366638183594,283.9718322753906
-117.1875,-39.0625,164.0625,-370.47467041015625,97.27366638183594,283.9718322753906
-109.375,-39.0625,164.0625,-326.5709228515625,87.36712646484375,242.43727111816406
-15.625,-39.0625,164.0625,-307.7902526855469,-20.534093856811523,-72.13825225830078
-7.8125,-39.0625,164.0625,-361.8821716308594,-23.49765968322754,-28.18012237548828
0.0,-39.0625,164.0625,-361.8821716308594,-23.49765968322754,-28.18012237548828
-132.8125,-31.25,164.0625,-370.47467041015625,97.27366638183594,283.9718322753906
-125.0,-31.25,164.0625,-370.47467041015625,97.27366638183594,283.9718322753906
-117.1875,-31.25,164.0625,-370.47467041015625,97.27366638183594,283.9718322753906
-109.375,-31.25,164.0625,-326.5709228515625,87.36712646484375,242.43727111816406
-101.5625,-31.25,164.0625,-272.8321838378906,71.45356750488281,178.27674865722656
-31.25,-31.25,164.0625,-236.51284790039062,-10.870738983154297,-80.80804443359375
-23.4375,-31.25,164.0625,-236.51284790039062,-10.870738983154297,-80.80804443359375
-15.625,-31.25,164.0625,-307.7902526855469,-20.534093856811523,-72.13825225830078
-7.8125,-31.25,164.0625,-361.8821716308594,-23.49765968322754,-28.18012237548828
-125.0,-23.4375,164.0625,-370.47467041015625,97.27366638183594,283.9718322753906
-117.1875,-23.4375,164.0625,-370.47467041015625,97.27366638183594,283.9718322753906
-109.375,-23.4375,164.0625,-326.5709228515625,87.36712646484375,242.43727111816406
-101.5625,-23.4375,164.0625,-272.8321838378906,71.45356750488281,178.27674865722656
-93.75,-23.4375,164.0625,-272.8321838378906,71.45356750488281,178.27674865722656
-85.9375,-23.4375,164.0625,-272.8321838378906,71.45356750488281,178.27674865722656
-78.125,-23.4375,164.0625,-228.58621215820312,48.35539627075195,102.31954193115234
-54.6875,-23.4375,164.0625,-199.08619689941406,23.727678298950195,22.943666458129883
-46.875,-23.4375,164.0625,-196.39549255371094,3.5976364612579346,-45.073726654052734
-39.0625,-23.4375,164.0625,-236.51284790039062,-10.870738983154297,-80.80804443359375
-31.25,-23.4375,164.0625,-236.51284790039062,-10.870738983154297,-80.80804443359375
-23.4375,-23.4375,164.0625,-236.51284790039062,-10.870738983154297,-80.80804443359375
-15.625,-23.4375,164.0625,-307.7902526855469,-20.534093856811523,-72.13825225830078
-109.375,-15.625,164.0625,-348.1961975097656,134.06040954589844,229.071044921875
-101.5625,-15.625,164.0625,-303.9931945800781,98.18431854248047,172.69046020507812
-93.75,-15.625,164.0625,-303.9931945800781,98.18431854248047,172.69046020507812
-85.9375,-15.625,164.0625,-303.9931945800781,98.18431854248047,172.69046020507812
-78.125,-15.625,164.0625,-260.9294738769531,56.345458984375,103.00816345214844
-70.3125,-15.625,164.0625,-223.60130310058594,22.73278045654297,34.671791076660156
-62.5,-15.625,164.0625,-223.60130310058594,22.73278045654297,34.671791076660156
-54.6875,-15.625,164.0625,-223.60130310058594,22.73278045654297,34.671791076660156
-46.875,-15.625,164.0625,-211.94863891601562,3.159762144088745,-14.624082565307617
-39.0625,-15.625,164.0625,-247.0264892578125,-7.073666572570801,-28.94704246520996
-31.25,-15.625,164.0625,-247.0264892578125,-7.073666572570801,-28.94704246520996
-23.4375,-15.625,164.0625,-247.0264892578125,-7.073666572570801,-28.94704246520996
-85.9375,-7.8125,164.0625,-350.3612976074219,183.74281311035156,179.47190856933594
-78.125,-7.8125,164.0625,-306.8114929199219,132.97543334960938,127.09431457519531
-70.3125,-7.8125,164.0625,-253.68946838378906,89.76869201660156,79.00739288330078
-62.5,-7.8125,164.0625,-253.68946838378906,89.76869201660156,79.00739288330078
-54.6875,-7.8125,164.0625,-253.68946838378906,89.76869201660156,79.00739288330078
-46.875,-7.8125,164.0625,-225.60888671875,65.28113555908203,51.65042495727539
-62.5,-148.4375,171.875,-300.0021057128906,-363.55279541015625,262.06695556640625
-54.6875,-148.4375,171.875,-300.0021057128906,-363.55279541015625,262.06695556640625
-62.5,-140.625,171.875,-286.8864440917969,-292.9842529296875,241.322265625
-54.6875,-140.625,171.875,-286.8864440917969,-292.9842529296875,241.322265625
-46.875,-148.4375,171.875,-316.7325134277344,-345.86309814453125,265.4427185058594
-46.875,-140.625,171.875,-286.98565673828125,-269.2704772949219,250.53732299804688
-39.0625,-148.4375,171.875,-293.5419921875,-312.52532958984375,280.7149353027344
-39.0625,-140.625,171.875,-255.990234375,-238.2413787841797,273.1378173828125
-31.25,-148.4375,171.875,-293.5419921875,-312.52532958984375,280.7149353027344
-31.25,-140.625,171.875,-255.990234375,-238.2413787841797,273.1378173828125
-23.4375,-148.4375,171.875,-293.5419921875,-312.52532958984375,280.7149353027344
-23.4375,-140.625,171.875,-255.990234375,-238.2413787841797,273.1378173828125
-15.625,-148.4375,171.875,-227.77438354492188,-270.5912170410156,300.65985107421875
-15.625,-140.625,171.875,-188.4204864501953,-207.11607360839844,297.4094543457031
-7.8125,-148.4375,171.875,-153.37680053710938,-226.86146545410156,313.7139587402344
-7.8125,-140.625,171.875,-117.9212646484375,-179.12319946289062,310.01678466796875
0.0,-148.4375,171.875,-153.37680053710938,-226.86146545410156,313.7139587402344
0.0,-140.625,171.875,-117.9212646484375,-179.12319946289062,310.01678466796875
7.8125,-148.4375,171.875,-153.37680053710938,-226.86146545410156,313.7139587402344
7.8125,-140.625,171.875,-117.9212646484375,-179.12319946289062,310.01678466796875
-78.125,-140.625,171.875,-282.005615234375,-299.29229736328125,241.5414581298828
-70.3125,-140.625,171.875,-286.8864440917969,-292.9842529296875,241.322265625
-78.125,-132.8125,171.875,-281.4554443359375,-194.10910034179688,231.45542907714844
-70.3125,-132.8125,171.875,-268.7863464355469,-179.85684204101562,238.60391235351562
-62.5,-132.8125,171.875,-268.7863464355469,-179.85684204101562,238.60391235351562
-54.6875,-132.8125,171.875,-268.7863464355469,-179.85684204101562,238.60391235351562
-46.875,-132.8125,171.875,-262.7928771972656,-159.26126098632812,260.781494140625
-39.0625,-132.8125,171.875,-235.62985229492188,-145.03643798828125,294.30963134765625
-31.25,-132.8125,171.875,-235.62985229492188,-145.03643798828125,294.30963134765625
-23.4375,-132.8125,171.875,-235.62985229492188,-145.03643798828125,294.30963134765625
-15.625,-132.8125,171.875,-175.11402893066406,-143.8286895751953,323.3802185058594
-7.8125,-132.8125,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
0.0,-132.8125,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
7.8125,-132.8125,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
15.625,-140.625,171.875,-84.86559295654297,-157.00128173828125,310.47467041015625
15.625,-132.8125,171.875,-78.19023132324219,-163.21315002441406,330.3451843261719
23.4375,-140.625,171.875,-87.45651245117188,-144.26507568359375,309.52777099609375
23.4375,-132.8125,171.875,-81.53741455078125,-166.48959350585938,322.8363037109375
-85.9375,-132.8125,171.875,-306.17120361328125,-190.4232177734375,229.01168823242188
-85.9375,-125.0,171.875,-306.17120361328125,-190.4232177734375,229.01168823242188
-78.125,-125.0,171.875,-281.4554443359375,-194.10910034179688,231.45542907714844
-70.3125,-125.0,171.875,-268.7863464355469,-179.85684204101562,238.60391235351562
-62.5,-125.0,171.875,-268.7863464355469,-179.85684204101562,238.60391235351562
-15.625,-125.0,171.875,-175.11402893066406,-143.8286895751953,323.3802185058594
-7.8125,-125.0,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
0.0,-125.0,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
7.8125,-125.0,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
15.625,-125.0,171.875,-78.19023132324219,-163.21315002441406,330.3451843261719
23.4375,-125.0,171.875,-81.53741455078125,-166.48959350585938,322.8363037109375
-101.5625,-125.0,171.875,-306.17120361328125,-190.4232177734375,229.01168823242188
-93.75,-125.0,171.875,-306.17120361328125,-190.4232177734375,229.01168823242188
-101.5625,-117.1875,171.875,-306.17120361328125,-190.4232177734375,229.01168823242188
-93.75,-117.1875,171.875,-306.17120361328125,-190.4232177734375,229.01168823242188
-85.9375,-117.1875,171.875,-306.17120361328125,-190.4232177734375,229.01168823242188
-78.125,-117.1875,171.875,-281.4554443359375,-194.10910034179688,231.45542907714844
-7.8125,-117.1875,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
0.0,-117.1875,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
7.8125,-117.1875,171.875,-109.38277435302734,-152.8770751953125,334.83563232421875
15.625,-117.1875,171.875,-78.19023132324219,-163.21315002441406,330.3451843261719
23.4375,-117.1875,171.875,-81.53741455078125,-166.48959350585938,322.8363037109375
-117.1875,-117.1875,171.875,-306.6151123046875,-118.26687622070312,195.06777954101562
-109.375,-117.1875,171.875,-321.5037841796875,-164.0531005859375,218.31570434570312
-117.1875,-109.375,171.875,-352.1114196777344,-64.73546600341797,215.84979248046875
-109.375,-109.375,171.875,-350.60321044921875,-95.33106994628906,228.20082092285156
-101.5625,-109.375,171.875,-312.7350769042969,-105.37543487548828,231.5561981201172
-93.75,-109.375,171.875,-312.7350769042969,-105.37543487548828,231.5561981201172
-85.9375,-109.375,171.875,-312.7350769042969,-105.37543487548828,231.5561981201172
-7.8125,-109.375,171.875,-142.2514190673828,-115.4504165649414,355.360595703125
0.0,-109.375,171.875,-142.2514190673828,-115.4504165649414,355.360595703125
7.8125,-109.375,171.875,-142.2514190673828,-115.4504165649414,355.360595703125
15.625,-109.375,171.875,-105.11376953125,-166.98902893066406,351.5019226074219
23.4375,-109.375,171.875,-90.20914459228516,-201.98165893554688,344.5897521972656
-125.0,-109.375,171.875,-352.1114196777344,-64.73546600341797,215.84979248046875
-125.0,-101.5625,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-117.1875,-101.5625,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-109.375,-101.5625,171.875,-364.96221923828125,-32.02556228637695,232.56044006347656
-101.5625,-101.5625,171.875,-306.35369873046875,-31.160947799682617,232.90664672851562
-7.8125,-101.5625,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
0.0,-101.5625,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
7.8125,-101.5625,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
15.625,-101.5625,171.875,-166.90859985351562,-125.50025939941406,336.17486572265625
23.4375,-101.5625,171.875,-125.37336730957031,-187.084228515625,338.5215759277344
-132.8125,-101.5625,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-132.8125,-93.75,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-125.0,-93.75,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-117.1875,-93.75,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-109.375,-93.75,171.875,-364.96221923828125,-32.02556228637695,232.56044006347656
-7.8125,-93.75,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
0.0,-93.75,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
7.8125,-93.75,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
15.625,-93.75,171.875,-166.90859985351562,-125.50025939941406,336.17486572265625
-140.625,-93.75,171.875,-350.7535095214844,10.310874938964844,208.8474578857422
-140.625,-85.9375,171.875,-350.7535095214844,10.310874938964844,208.8474578857422
-132.8125,-85.9375,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-125.0,-85.9375,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-117.1875,-85.9375,171.875,-382.90948486328125,-15.86835765838623,226.4493865966797
-109.375,-85.9375,171.875,-364.96221923828125,-32.02556228637695,232.56044006347656
-15.625,-85.9375,171.875,-239.6665496826172,6.481640815734863,320.0767822265625
-7.8125,-85.9375,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
0.0,-85.9375,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
7.8125,-85.9375,171.875,-206.63925170898438,-51.48908996582031,332.09991455078125
15.625,-85.9375,171.875,-166.90859985351562,-125.50025939941406,336.17486572265625
-140.625,-78.125,171.875,-368.75494384765625,51.772308349609375,219.25645446777344
-132.8125,-78.125,171.875,-397.3835754394531,44.01419448852539,230.1786651611328
-125.0,-78.125,171.875,-397.3835754394531,44.01419448852539,230.1786651611328
-117.1875,-78.125,171.875,-397.3835754394531,44.01419448852539,230.1786651611328
-15.625,-78.125,171.875,-274.5750732421875,52.4613037109375,242.28480529785156
-7.8125,-78.125,171.875,-270.8696594238281,13.203424453735352,257.68804931640625
0.0,-78.125,171.875,-270.8696594238281,13.203424453735352,257.68804931640625
7.8125,-78.125,171.875,-270.8696594238281,13.203424453735352,257.68804931640625
-140.625,-70.3125,171.875,-369.3807373046875,86.28450775146484,232.82008361816406
-132.8125,-70.3125,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-125.0,-70.3125,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-117.1875,-70.3125,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-15.625,-70.3125,171.875,-287.15216064453125,45.99067687988281,141.05545043945312
-7.8125,-70.3125,171.875,-307.20831298828125,35.60014343261719,163.19618225097656
0.0,-70.3125,171.875,-307.20831298828125,35.60014343261719,163.19618225097656
-132.8125,-62.5,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-125.0,-62.5,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-117.1875,-62.5,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-109.375,-62.5,171.875,-365.9539794921875,97.12908935546875,228.99911499023438
-23.4375,-62.5,171.875,-250.5418243408203,43.91276931762695,136.34751892089844
-15.625,-62.5,171.875,-287.15216064453125,45.99067687988281,141.05545043945312
-7.8125,-62.5,171.875,-307.20831298828125,35.60014343261719,163.19618225097656
0.0,-62.5,171.875,-307.20831298828125,35.60014343261719,163.19618225097656
-132.8125,-54.6875,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-125.0,-54.6875,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-117.1875,-54.6875,171.875,-396.66156005859375,91.90901184082031,237.44717407226562
-109.375,-54.6875,171.875,-365.9539794921875,97.12908935546875,228.99911499023438
